CM code,TM/CP code,Client Code,Minimum Margins (a),Cash allocated (b),Cash-Others (c),Non-cash Securities (d),Short allocation Max [a-(b+c+d), 0]
11327,11327,HN2075,0,641.62,0,0,0
11327,11327,MUB1R52,0,0,0,327202.77,0
11327,11327,MUB1I4,0,19883.18,0,0,0
11327,11327,MUR135A1,0,0,0,407324.64,0
11327,11327,S4033,0,50000,0,0,0
11327,11327,KLF45M12,0,33442.89,0,52025.6,0
11327,11327,HN2129,0,0,60799.39,51256800,0
11327,11327,PUR9S1,0,278637.76,0,0,0
